,Point_ID,Region,Province Code,Crop Type,Month Start Date,Month End Date,ACI Crop ID,Longitude,Latitude,File Name,Available
8213,1643,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.8396483,50.37479119,POINT_1643_201909_SK_PASTURE,TRUE
8214,1643,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.8396483,50.37479119,POINT_1643_201910_SK_PASTURE,TRUE
8215,1644,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.7530639,49.8834219,POINT_1644_201906_SK_PASTURE,TRUE
8216,1644,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.7530639,49.8834219,POINT_1644_201907_SK_PASTURE,TRUE
8217,1644,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.7530639,49.8834219,POINT_1644_201908_SK_PASTURE,TRUE
8218,1644,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.7530639,49.8834219,POINT_1644_201909_SK_PASTURE,TRUE
8219,1644,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.7530639,49.8834219,POINT_1644_201910_SK_PASTURE,TRUE
8220,1645,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.7444809,49.88364312,POINT_1645_201906_SK_PASTURE,TRUE
8221,1645,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.7444809,49.88364312,POINT_1645_201907_SK_PASTURE,TRUE
8222,1645,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.7444809,49.88364312,POINT_1645_201908_SK_PASTURE,TRUE
8223,1645,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.7444809,49.88364312,POINT_1645_201909_SK_PASTURE,TRUE
8224,1645,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.7444809,49.88364312,POINT_1645_201910_SK_PASTURE,TRUE
8225,1646,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.7365845,49.88386434,POINT_1646_201906_SK_PASTURE,TRUE
8226,1646,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.7365845,49.88386434,POINT_1646_201907_SK_PASTURE,TRUE
8227,1646,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.7365845,49.88386434,POINT_1646_201908_SK_PASTURE,TRUE
8228,1646,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.7365845,49.88386434,POINT_1646_201909_SK_PASTURE,TRUE
8229,1646,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.7365845,49.88386434,POINT_1646_201910_SK_PASTURE,TRUE
8230,1647,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.7273147,49.77468151,POINT_1647_201906_SK_PASTURE,FALSE
8231,1647,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.7273147,49.77468151,POINT_1647_201907_SK_PASTURE,TRUE
8232,1647,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.7273147,49.77468151,POINT_1647_201908_SK_PASTURE,FALSE
8233,1647,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.7273147,49.77468151,POINT_1647_201909_SK_PASTURE,TRUE
8234,1647,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.7273147,49.77468151,POINT_1647_201910_SK_PASTURE,TRUE
8235,1648,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.7032821,49.7744598,POINT_1648_201906_SK_PASTURE,FALSE
8236,1648,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.7032821,49.7744598,POINT_1648_201907_SK_PASTURE,TRUE
8237,1648,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.7032821,49.7744598,POINT_1648_201908_SK_PASTURE,FALSE
8238,1648,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.7032821,49.7744598,POINT_1648_201909_SK_PASTURE,TRUE
8239,1648,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.7032821,49.7744598,POINT_1648_201910_SK_PASTURE,TRUE
8240,1649,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.643363,51.74366504,POINT_1649_201906_SK_PASTURE,FALSE
8241,1649,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.643363,51.74366504,POINT_1649_201907_SK_PASTURE,TRUE
8242,1649,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.643363,51.74366504,POINT_1649_201908_SK_PASTURE,TRUE
8243,1649,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.643363,51.74366504,POINT_1649_201909_SK_PASTURE,TRUE
8244,1649,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.643363,51.74366504,POINT_1649_201910_SK_PASTURE,FALSE
8245,1650,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.6421707,49.73453427,POINT_1650_201906_SK_PASTURE,FALSE
8246,1650,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.6421707,49.73453427,POINT_1650_201907_SK_PASTURE,TRUE
8247,1650,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.6421707,49.73453427,POINT_1650_201908_SK_PASTURE,FALSE
8248,1650,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.6421707,49.73453427,POINT_1650_201909_SK_PASTURE,TRUE
8249,1650,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.6421707,49.73453427,POINT_1650_201910_SK_PASTURE,TRUE
8250,1651,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.6215713,49.73542186,POINT_1651_201906_SK_PASTURE,FALSE
8251,1651,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.6215713,49.73542186,POINT_1651_201907_SK_PASTURE,TRUE
8252,1651,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.6215713,49.73542186,POINT_1651_201908_SK_PASTURE,FALSE
8253,1651,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.6215713,49.73542186,POINT_1651_201909_SK_PASTURE,TRUE
8254,1651,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.6215713,49.73542186,POINT_1651_201910_SK_PASTURE,TRUE
8255,1652,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.5913589,49.69568627,POINT_1652_201906_SK_PASTURE,FALSE
8256,1652,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.5913589,49.69568627,POINT_1652_201907_SK_PASTURE,TRUE
8257,1652,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.5913589,49.69568627,POINT_1652_201908_SK_PASTURE,FALSE
8258,1652,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.5913589,49.69568627,POINT_1652_201909_SK_PASTURE,TRUE
8259,1652,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.5913589,49.69568627,POINT_1652_201910_SK_PASTURE,TRUE
8260,1653,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.5906723,49.67969407,POINT_1653_201906_SK_PASTURE,FALSE
8261,1653,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.5906723,49.67969407,POINT_1653_201907_SK_PASTURE,TRUE
8262,1653,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.5906723,49.67969407,POINT_1653_201908_SK_PASTURE,FALSE
8263,1653,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.5906723,49.67969407,POINT_1653_201909_SK_PASTURE,TRUE
8264,1653,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.5906723,49.67969407,POINT_1653_201910_SK_PASTURE,TRUE
8265,1654,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.578656,49.73164949,POINT_1654_201906_SK_PASTURE,FALSE
8266,1654,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.578656,49.73164949,POINT_1654_201907_SK_PASTURE,TRUE
8267,1654,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.578656,49.73164949,POINT_1654_201908_SK_PASTURE,FALSE
8268,1654,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.578656,49.73164949,POINT_1654_201909_SK_PASTURE,TRUE
8269,1654,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.578656,49.73164949,POINT_1654_201910_SK_PASTURE,TRUE
8270,1655,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.5269143,51.19080301,POINT_1655_201906_SK_PASTURE,TRUE
8271,1655,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.5269143,51.19080301,POINT_1655_201907_SK_PASTURE,TRUE
8272,1655,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.5269143,51.19080301,POINT_1655_201908_SK_PASTURE,TRUE
8273,1655,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.5269143,51.19080301,POINT_1655_201909_SK_PASTURE,TRUE
8274,1655,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.5269143,51.19080301,POINT_1655_201910_SK_PASTURE,TRUE
8275,1656,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.5121184,50.46316798,POINT_1656_201906_SK_PASTURE,TRUE
8276,1656,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.5121184,50.46316798,POINT_1656_201907_SK_PASTURE,TRUE
8277,1656,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.5121184,50.46316798,POINT_1656_201908_SK_PASTURE,TRUE
8278,1656,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.5121184,50.46316798,POINT_1656_201909_SK_PASTURE,TRUE
8279,1656,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.5121184,50.46316798,POINT_1656_201910_SK_PASTURE,TRUE
8280,1657,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.5096481,49.87612115,POINT_1657_201906_SK_PASTURE,FALSE
8281,1657,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.5096481,49.87612115,POINT_1657_201907_SK_PASTURE,TRUE
8282,1657,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.5096481,49.87612115,POINT_1657_201908_SK_PASTURE,FALSE
8283,1657,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.5096481,49.87612115,POINT_1657_201909_SK_PASTURE,TRUE
8284,1657,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.5096481,49.87612115,POINT_1657_201910_SK_PASTURE,TRUE
8285,1658,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.4842422,49.6763617,POINT_1658_201906_SK_PASTURE,FALSE
8286,1658,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.4842422,49.6763617,POINT_1658_201907_SK_PASTURE,TRUE
8287,1658,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.4842422,49.6763617,POINT_1658_201908_SK_PASTURE,FALSE
8288,1658,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.4842422,49.6763617,POINT_1658_201909_SK_PASTURE,TRUE
8289,1658,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.4842422,49.6763617,POINT_1658_201910_SK_PASTURE,TRUE
8290,1659,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.4777191,49.6581407,POINT_1659_201906_SK_PASTURE,FALSE
8291,1659,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.4777191,49.6581407,POINT_1659_201907_SK_PASTURE,TRUE
8292,1659,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.4777191,49.6581407,POINT_1659_201908_SK_PASTURE,FALSE
8293,1659,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.4777191,49.6581407,POINT_1659_201909_SK_PASTURE,TRUE
8294,1659,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.4777191,49.6581407,POINT_1659_201910_SK_PASTURE,TRUE
8295,1660,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.4385803,49.66814087,POINT_1660_201906_SK_PASTURE,FALSE
8296,1660,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.4385803,49.66814087,POINT_1660_201907_SK_PASTURE,TRUE
8297,1660,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.4385803,49.66814087,POINT_1660_201908_SK_PASTURE,FALSE
8298,1660,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.4385803,49.66814087,POINT_1660_201909_SK_PASTURE,TRUE
8299,1660,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.4385803,49.66814087,POINT_1660_201910_SK_PASTURE,TRUE
8300,1661,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.4283807,51.26605109,POINT_1661_201906_SK_PASTURE,TRUE
8301,1661,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.4283807,51.26605109,POINT_1661_201907_SK_PASTURE,TRUE
8302,1661,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.4283807,51.26605109,POINT_1661_201908_SK_PASTURE,TRUE
8303,1661,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.4283807,51.26605109,POINT_1661_201909_SK_PASTURE,TRUE
8304,1661,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.4283807,51.26605109,POINT_1661_201910_SK_PASTURE,TRUE
8305,1662,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.3236673,51.25165598,POINT_1662_201906_SK_PASTURE,TRUE
8306,1662,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.3236673,51.25165598,POINT_1662_201907_SK_PASTURE,TRUE
8307,1662,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.3236673,51.25165598,POINT_1662_201908_SK_PASTURE,TRUE
8308,1662,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.3236673,51.25165598,POINT_1662_201909_SK_PASTURE,TRUE
8309,1662,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.3236673,51.25165598,POINT_1662_201910_SK_PASTURE,TRUE
8310,1663,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.3085611,51.443149,POINT_1663_201906_SK_PASTURE,FALSE
8311,1663,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.3085611,51.443149,POINT_1663_201907_SK_PASTURE,TRUE
8312,1663,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.3085611,51.443149,POINT_1663_201908_SK_PASTURE,TRUE
8313,1663,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.3085611,51.443149,POINT_1663_201909_SK_PASTURE,TRUE
8314,1663,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.3085611,51.443149,POINT_1663_201910_SK_PASTURE,FALSE
8315,1664,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.2693241,52.87432284,POINT_1664_201906_SK_CORN,FALSE
8316,1664,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.2693241,52.87432284,POINT_1664_201907_SK_CORN,TRUE
8317,1664,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.2693241,52.87432284,POINT_1664_201908_SK_CORN,TRUE
8318,1664,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.2693241,52.87432284,POINT_1664_201909_SK_CORN,FALSE
8319,1664,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.2693241,52.87432284,POINT_1664_201910_SK_CORN,FALSE
8320,1665,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.2317611,52.09052894,POINT_1665_201906_SK_CORN,FALSE
8321,1665,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.2317611,52.09052894,POINT_1665_201907_SK_CORN,TRUE
8322,1665,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.2317611,52.09052894,POINT_1665_201908_SK_CORN,TRUE
8323,1665,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.2317611,52.09052894,POINT_1665_201909_SK_CORN,TRUE
8324,1665,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.2317611,52.09052894,POINT_1665_201910_SK_CORN,FALSE
8325,1666,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.2292204,50.46098243,POINT_1666_201906_SK_PASTURE,TRUE
8326,1666,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.2292204,50.46098243,POINT_1666_201907_SK_PASTURE,TRUE
8327,1666,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.2292204,50.46098243,POINT_1666_201908_SK_PASTURE,FALSE
8328,1666,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.2292204,50.46098243,POINT_1666_201909_SK_PASTURE,TRUE
8329,1666,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.2292204,50.46098243,POINT_1666_201910_SK_PASTURE,TRUE
8330,1667,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.2238647,52.10571424,POINT_1667_201906_SK_CORN,FALSE
8331,1667,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.2238647,52.10571424,POINT_1667_201907_SK_CORN,TRUE
8332,1667,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.2238647,52.10571424,POINT_1667_201908_SK_CORN,TRUE
8333,1667,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.2238647,52.10571424,POINT_1667_201909_SK_CORN,TRUE
8334,1667,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.2238647,52.10571424,POINT_1667_201910_SK_CORN,FALSE
8335,1668,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.1956079,51.25874667,POINT_1668_201906_SK_PASTURE,TRUE
8336,1668,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.1956079,51.25874667,POINT_1668_201907_SK_PASTURE,TRUE
8337,1668,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.1956079,51.25874667,POINT_1668_201908_SK_PASTURE,TRUE
8338,1668,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.1956079,51.25874667,POINT_1668_201909_SK_PASTURE,TRUE
8339,1668,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.1956079,51.25874667,POINT_1668_201910_SK_PASTURE,TRUE
8340,1669,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.1583621,50.46663571,POINT_1669_201906_SK_CORN,TRUE
8341,1669,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.1583621,50.46663571,POINT_1669_201907_SK_CORN,TRUE
8342,1669,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.1583621,50.46663571,POINT_1669_201908_SK_CORN,FALSE
8343,1669,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.1583621,50.46663571,POINT_1669_201909_SK_CORN,TRUE
8344,1669,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.1583621,50.46663571,POINT_1669_201910_SK_CORN,TRUE
8345,1670,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.1183842,53.39314828,POINT_1670_201906_SK_CORN,TRUE
8346,1670,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.1183842,53.39314828,POINT_1670_201907_SK_CORN,FALSE
8347,1670,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.1183842,53.39314828,POINT_1670_201908_SK_CORN,FALSE
8348,1670,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.1183842,53.39314828,POINT_1670_201909_SK_CORN,TRUE
8349,1670,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.1183842,53.39314828,POINT_1670_201910_SK_CORN,FALSE
8350,1671,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.1043776,51.9726131,POINT_1671_201906_SK_CORN,FALSE
8351,1671,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.1043776,51.9726131,POINT_1671_201907_SK_CORN,TRUE
8352,1671,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.1043776,51.9726131,POINT_1671_201908_SK_CORN,TRUE
8353,1671,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.1043776,51.9726131,POINT_1671_201909_SK_CORN,TRUE
8354,1671,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.1043776,51.9726131,POINT_1671_201910_SK_CORN,FALSE
8355,1672,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.0767851,50.45967105,POINT_1672_201906_SK_PASTURE,TRUE
8356,1672,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.0767851,50.45967105,POINT_1672_201907_SK_PASTURE,TRUE
8357,1672,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.0767851,50.45967105,POINT_1672_201908_SK_PASTURE,FALSE
8358,1672,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.0767851,50.45967105,POINT_1672_201909_SK_PASTURE,TRUE
8359,1672,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.0767851,50.45967105,POINT_1672_201910_SK_PASTURE,TRUE
8360,1673,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.0503814,50.70628403,POINT_1673_201906_SK_PASTURE,TRUE
8361,1673,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.0503814,50.70628403,POINT_1673_201907_SK_PASTURE,TRUE
8362,1673,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.0503814,50.70628403,POINT_1673_201908_SK_PASTURE,FALSE
8363,1673,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.0503814,50.70628403,POINT_1673_201909_SK_PASTURE,TRUE
8364,1673,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.0503814,50.70628403,POINT_1673_201910_SK_PASTURE,FALSE
8365,1674,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.0304696,51.39647536,POINT_1674_201906_SK_PASTURE,TRUE
8366,1674,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.0304696,51.39647536,POINT_1674_201907_SK_PASTURE,TRUE
8367,1674,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.0304696,51.39647536,POINT_1674_201908_SK_PASTURE,TRUE
8368,1674,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.0304696,51.39647536,POINT_1674_201909_SK_PASTURE,TRUE
8369,1674,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.0304696,51.39647536,POINT_1674_201910_SK_PASTURE,TRUE
8370,1675,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.0297499,50.46688319,POINT_1675_201906_SK_PASTURE,TRUE
8371,1675,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.0297499,50.46688319,POINT_1675_201907_SK_PASTURE,TRUE
8372,1675,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.0297499,50.46688319,POINT_1675_201908_SK_PASTURE,FALSE
8373,1675,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.0297499,50.46688319,POINT_1675_201909_SK_PASTURE,TRUE
8374,1675,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.0297499,50.46688319,POINT_1675_201910_SK_PASTURE,TRUE
8375,1676,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-107.0194833,51.43523068,POINT_1676_201906_SK_PASTURE,TRUE
8376,1676,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-107.0194833,51.43523068,POINT_1676_201907_SK_PASTURE,TRUE
8377,1676,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-107.0194833,51.43523068,POINT_1676_201908_SK_PASTURE,TRUE
8378,1676,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-107.0194833,51.43523068,POINT_1676_201909_SK_PASTURE,TRUE
8379,1676,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-107.0194833,51.43523068,POINT_1676_201910_SK_PASTURE,TRUE
8380,1677,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-107.0174188,51.56486149,POINT_1677_201906_SK_CORN,FALSE
8381,1677,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-107.0174188,51.56486149,POINT_1677_201907_SK_CORN,TRUE
8382,1677,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-107.0174188,51.56486149,POINT_1677_201908_SK_CORN,TRUE
8383,1677,Saskatchewan,SK,corn,2019-09-01,2019-09-30,147,-107.0174188,51.56486149,POINT_1677_201909_SK_CORN,TRUE
8384,1677,Saskatchewan,SK,corn,2019-10-01,2019-10-31,147,-107.0174188,51.56486149,POINT_1677_201910_SK_CORN,FALSE
8385,1678,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-106.9827147,50.5075129,POINT_1678_201906_SK_PASTURE,TRUE
8386,1678,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-106.9827147,50.5075129,POINT_1678_201907_SK_PASTURE,TRUE
8387,1678,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-106.9827147,50.5075129,POINT_1678_201908_SK_PASTURE,FALSE
8388,1678,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-106.9827147,50.5075129,POINT_1678_201909_SK_PASTURE,TRUE
8389,1678,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-106.9827147,50.5075129,POINT_1678_201910_SK_PASTURE,TRUE
8390,1679,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-106.9566222,50.51690082,POINT_1679_201906_SK_PASTURE,TRUE
8391,1679,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-106.9566222,50.51690082,POINT_1679_201907_SK_PASTURE,TRUE
8392,1679,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-106.9566222,50.51690082,POINT_1679_201908_SK_PASTURE,FALSE
8393,1679,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-106.9566222,50.51690082,POINT_1679_201909_SK_PASTURE,TRUE
8394,1679,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-106.9566222,50.51690082,POINT_1679_201910_SK_PASTURE,TRUE
8395,1680,Saskatchewan,SK,pasture,2019-06-01,2019-06-30,122,-106.9514053,49.9088553,POINT_1680_201906_SK_PASTURE,FALSE
8396,1680,Saskatchewan,SK,pasture,2019-07-01,2019-07-31,122,-106.9514053,49.9088553,POINT_1680_201907_SK_PASTURE,TRUE
8397,1680,Saskatchewan,SK,pasture,2019-08-01,2019-08-31,122,-106.9514053,49.9088553,POINT_1680_201908_SK_PASTURE,FALSE
8398,1680,Saskatchewan,SK,pasture,2019-09-01,2019-09-30,122,-106.9514053,49.9088553,POINT_1680_201909_SK_PASTURE,TRUE
8399,1680,Saskatchewan,SK,pasture,2019-10-01,2019-10-31,122,-106.9514053,49.9088553,POINT_1680_201910_SK_PASTURE,TRUE
8400,1681,Saskatchewan,SK,corn,2019-06-01,2019-06-30,147,-106.949941,53.13064643,POINT_1681_201906_SK_CORN,TRUE
8401,1681,Saskatchewan,SK,corn,2019-07-01,2019-07-31,147,-106.949941,53.13064643,POINT_1681_201907_SK_CORN,TRUE
8402,1681,Saskatchewan,SK,corn,2019-08-01,2019-08-31,147,-106.949941,53.13064643,POINT_1681_201908_SK_CORN,TRUE
